Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Walking duration (ms),Running duration (ms)
2020-03-22,42,,3284.6191070079803,31.0,31,,,,0.5899523445752715,2.6736600399017334,0.2510583996772766,4788,,,,,,
2020-03-23,168,,9004.756387710571,68.0,68,,,,0.5735954054962346,1.6028876304626465,0.2929014563560486,13097,,,,,,
2020-03-24,110,,8227.27251958847,77.0,76,,,,0.4913183180673913,1.8617117404937744,0.2539050877094269,11588,,,,,,
2020-03-25,141,,9234.800948143005,99.0,80,,,,0.5865228079877004,2.6234982013702393,0.282440721988678,12857,,,,,,
2020-03-26,158,,9462.695919275284,76.0,66,,,,0.5084131946220589,1.770334243774414,0.2615191638469696,13792,,,,,,
2020-03-27,105,,7778.130430102348,70.0,70,,,,0.5278807276902793,1.9146274328231812,0.282440721988678,10934,,,,,,
2020-03-28,16,,717.5238494873047,,,,,,0.5109095126375464,1.1469820737838745,0.2510583996772766,1349,,,,,,
2020-03-29,110,,2770.6500523090363,,,,,,0.37903804246498907,1.4531596899032593,0.23207826912403107,4440,,,,,,
2020-03-30,68,,4735.28968924284,38.0,38,,,,0.47835031375576686,1.5243717432022095,0.2510514259338379,6903,,,,,,
2020-03-31,103,,7905.034846007824,76.0,75,,,,0.5956119887026171,2.0590527057647705,0.2568880319595337,10958,,,,,,
2020-04-01,116,,8168.133924007416,72.0,72,,,,0.6114529205905272,2.0895543098449707,0.2719799280166626,11597,,,,,,
2020-04-02,101,,7946.018942594528,81.0,81,,,,0.4547415347713638,1.8400747776031494,0.24860745668411255,11170,,,,,,
2020-04-03,74,,4394.989856719971,40.0,40,,,,0.536497875439336,1.8996037244796753,0.2510583996772766,6366,,,,,,
2020-04-04,50,,1551.2361543178558,,,,,,0.5292768039690522,2.4929325580596924,0.2510583996772766,2489,,,,,,
2020-04-05,160,,6816.055102109909,36.0,36,,,,0.4005109433108839,1.4794814586639404,0.2615191638469696,10334,,,,,,
2020-04-06,64,,4538.419972062111,42.0,42,,,,0.47063228476129754,2.0550975799560547,0.2510583996772766,6677,,,,,,
2020-04-07,163,,11269.709558010101,125.0,70,,,,0.5902342654832833,2.5914883613586426,0.25881054997444153,14725,,,,,,
2020-04-08,152,,9425.935949325562,82.0,82,,,,0.495904991521382,1.566278338432312,0.2615191638469696,13299,,,,,,
2020-04-09,119,,6025.069044368621,41.0,41,,,,0.4808391707038598,1.7397710084915161,0.2510583996772766,8929,,,,,,
2020-04-10,43,,1412.5965773888868,,,,,,0.40185238549291546,0.8053019642829895,0.24211002886295319,2354,,,,,,
2020-04-11,156,,7768.829940140247,24.0,24,,,,0.4809742726524723,1.5791574716567993,0.2510583996772766,11949,,,,,,
2020-04-12,142,,9933.940781891346,101.0,101,,,,0.6434224779752484,2.3733370304107666,0.2615191638469696,14120,,,,,,
2020-04-13,165,,7049.008974671364,35.0,35,,,,0.5856401349855457,2.8141214847564697,0.2510583996772766,10581,,,,,,
2020-04-14,127,,9690.474015533924,104.0,74,,,,0.6056313546983317,2.692228317260742,0.2471117079257965,13088,,,,,,
2020-04-15,96,,8171.483540058136,92.0,66,,,,0.5720103077453793,2.527111053466797,0.2719799280166626,10794,,,,,,
2020-04-16,52,,2303.9651782512665,11.0,11,,,,0.4109815494988488,1.4461177587509155,0.2615191638469696,3601,,,,,,
2020-04-17,32,,1029.2960540056229,,,,,,0.4133892286890842,1.1553781032562256,0.31382298469543457,1662,,,,,,
2020-04-18,20,,706.0770375728607,,,,,,0.36434926395907696,1.0168415307998657,0.2510583996772766,1163,,,,,,
2020-04-19,142,,8608.005713284016,79.0,79,,,,0.8112359477359542,2.843045949935913,0.2510583996772766,12603,,,,,,
2020-04-20,137,,8971.758999824524,78.0,78,,,,0.5482294219567578,2.6021320819854736,0.2615191638469696,12848,,,,,,
2020-04-21,118,,8393.120375812054,78.0,76,,,,0.48662359486324774,2.464651107788086,0.2510583996772766,11699,,,,,,
2020-04-22,95,,7411.045993089676,82.0,66,,,,0.517813051152875,2.0825488567352295,0.2833921015262604,10216,,,,,,
2020-04-23,139,,9257.895320892334,85.0,82,,,,0.5971718574163499,2.306227207183838,0.25620293617248535,13140,,,,,,
2020-04-24,167,,11464.728661060333,102.0,100,,,,0.575440567702873,1.8152676820755005,0.2615191638469696,16157,,,,,,
2020-04-25,153,,8711.954711437225,57.0,57,,,,0.5562203343094579,2.382007360458374,0.2510583996772766,12805,,,,,,
2020-04-26,31,,1215.5650551915169,,,,,,0.5064168601583506,1.7997702360153198,0.2510583996772766,2055,,,,,,
2020-04-27,82,,5086.108835756779,37.0,37,,,,0.4478430904908685,1.8622649908065796,0.2510583996772766,7403,,,,,,
2020-04-28,90,,2931.6305174827576,,,,,,0.4502760249254865,2.8405113220214844,0.2615191638469696,4747,,,,,,
2020-04-29,71,,4695.381350278854,44.0,44,,,,0.5285969091897245,1.5831502676010132,0.24839049577713013,6909,,,,,,
2020-04-30,107,,8330.705356121063,77.0,77,,,,0.5636376085233288,2.103806734085083,0.2510583996772766,11573,,,,,,
2020-05-01,108,,8008.700470089912,79.0,79,,,,0.6245349543647343,1.5301707983016968,0.2510583996772766,11246,,,,,,
2020-05-02,139,,10006.417486071587,99.0,99,,,,0.5746754532510329,1.8669391870498657,0.25742271542549133,14146,,,,,,
2020-05-03,109,,8193.423348426819,81.0,81,,,,0.4997568054559216,1.643002986907959,0.2929014563560486,11471,,,,,,
2020-05-04,153,,6486.304794847965,38.0,38,,,,0.5614698649508695,1.793225884437561,0.2669079899787903,9570,,,,,,
2020-05-05,119,,8495.396628022194,83.0,83,,,,0.4569564189396333,2.523472785949707,0.2823846936225891,12134,,,,,,
2020-05-06,117,,6616.538670063019,50.0,50,,,,0.5089190657804458,2.705151081085205,0.2615191638469696,9642,,,,,,
2020-05-07,137,,8666.435017585754,83.0,82,,,,0.4976626948539942,2.4525866508483887,0.2615191638469696,12392,,,,,,
2020-05-08,121,,7919.007143497467,74.0,74,,,,0.8235362669306382,2.8746726512908936,0.2828797996044159,11561,,,,,,
2020-05-09,170,,8776.405827105045,43.0,43,,,,0.4984759350772719,1.6865705251693726,0.250902384519577,13050,,,,,,
2020-05-10,86,,4646.2245082855225,7.0,7,,,,0.748520812937041,2.3445260524749756,0.24703605473041534,7083,,,,,,
2020-05-11,134,,6997.241235971451,36.0,36,,,,0.5362708163761027,1.7059085369110107,0.2510583996772766,10524,,,,,,
2020-05-12,123,,7998.85072183609,43.0,43,,,,0.46592871077962705,1.5012985467910767,0.2929014563560486,11858,,,,,,
2020-05-13,104,,7425.209572434425,90.0,67,,,,0.5173990644178571,1.7963943481445312,0.2510583996772766,10409,,,,,,
2020-05-14,11,,639.9768530130386,1.0,1,,,,0.4071644538267469,1.1917299032211304,0.2719799280166626,1071,,,,,,
2020-05-15,136,,8734.204813480377,78.0,77,,,,0.5651448776722783,1.7888946533203125,0.2615191638469696,12357,,,,,,
2020-05-16,176,,9520.300996184349,60.0,60,,,,0.6246668851609282,2.623971700668335,0.24646295607089996,14097,,,,,,
2020-05-17,50,,1561.9053955078125,,,,,,0.5519710587524297,2.0631496906280518,0.282440721988678,2642,,,,,,
2020-05-18,127,,5431.603675127029,,,,,,0.48281591105606536,2.333879232406616,0.2589961588382721,8605,,,,,,
2020-05-19,151,,8911.189586281776,90.0,90,,,,0.44699266617224026,2.964590072631836,0.2615191638469696,13010,,,,,,
2020-05-20,162,,11713.427986741066,132.0,102,,,,0.5882670832481798,2.260834217071533,0.2615191638469696,16329,,,,,,
2020-05-21,121,,8581.670227706432,80.0,80,,,,0.5290710639273429,2.224043846130371,0.2510583996772766,12192,,,,,,
2020-05-22,107,,7801.459183990955,84.0,84,,,,0.5980550421500289,1.4650734663009644,0.2615191638469696,11147,,,,,,
2020-05-23,61,,1983.8760631680489,,,,,,0.4950593779920536,1.629001259803772,0.2510583996772766,3289,,,,,,
2020-05-24,88,,3049.1679635047913,1.0,1,,,,0.4361012402467494,1.518683910369873,0.2510583996772766,4974,,,,,,
2020-05-25,213,,9590.777908444405,58.0,58,,,,0.5165195607471572,2.0291316509246826,0.23756474256515503,14530,,,,,,
2020-05-26,94,,5454.209066152573,40.0,39,,,,0.7138302113408376,3.046286106109619,0.2510583996772766,7915,,,,,,
2020-05-27,158,,11371.46111381054,120.0,97,,,,0.5761961344435841,2.0320918560028076,0.2510583996772766,15828,,,,,,
2020-05-28,162,,6768.895101606846,37.0,37,,,,0.4743102430235593,3.1060690879821777,0.2687839865684509,10104,,,,,,
2020-05-29,56,,1494.0848660469055,,,,,,0.4983743023929279,1.2635269165039062,0.26217755675315857,2441,,,,,,
2020-05-30,87,,2493.228260755539,,,,,,0.920638503055391,3.5240602493286133,0.2510784864425659,4151,,,,,,
2020-05-31,127,,5365.880087733269,15.0,15,,,,0.5069926301638406,1.4902739524841309,0.3033622205257416,8340,,,,,,
2020-06-01,153,,10105.334133923054,81.0,76,,,,0.5288781612297676,2.3991715908050537,0.2615191638469696,14697,,,,,,
2020-06-02,145,,8528.559377908707,70.0,70,,,,0.5353662478096368,1.798435091972351,0.31382298469543457,12572,,,,,,
2020-06-03,143,,11010.152718544006,127.0,99,,,,0.6328288228397632,3.357372760772705,0.24162302911281586,15163,,,,,,
2020-06-04,64,,4373.446705341339,37.0,37,,,,0.5218364392115736,2.5339879989624023,0.2510583996772766,6260,,,,,,
2020-06-05,111,,8152.885375022888,79.0,78,,,,0.5338472162776514,1.9367151260375977,0.2510583996772766,11569,,,,,,
2020-06-06,26,,1165.411064505577,,,,,,0.5220665856121813,2.3153581619262695,0.26425349712371826,1981,,,,,,
2020-06-07,140,,5287.993124961853,,,,,,0.406747039592543,1.087663173675537,0.26057305932044983,8443,,,,,,
2020-06-08,82,,5102.266213417053,42.0,42,,,,0.5492427453824804,2.0019729137420654,0.2510583996772766,7581,,,,,,
2020-06-09,144,,8809.849595069885,87.0,87,,,,0.5516240432287769,3.319729804992676,0.282440721988678,12757,,,,,,
2020-06-10,70,,4362.9348402023315,40.0,39,,,,0.4241418267859155,2.346680164337158,0.24412627518177032,6382,,,,,,
2020-06-11,152,,8678.714474916458,73.0,73,,,,0.4622722130451426,3.0200860500335693,0.2615191638469696,12755,,,,,,
2020-06-12,112,,7761.68409961462,76.0,76,,,,0.5092984937972753,3.01051926612854,0.31382298469543457,10928,,,,,,
2020-06-13,110,,2850.459503173828,,,,,,0.40933815347254676,1.7740390300750732,0.2615191638469696,4621,,,,,,
2020-06-14,59,,1772.0660593509674,,,,,,0.5555684601296345,1.3771733045578003,0.31382298469543457,2876,,,,,,
2020-06-15,131,,7517.237569928169,54.0,54,,,,0.6179726663130778,1.5957900285720825,0.25152716040611267,11138,,,,,,
2020-06-16,107,,8124.567622661591,78.0,78,,,,0.5001580495889401,1.6475054025650024,0.2510583996772766,11339,,,,,,
2020-06-17,136,,8433.488593935966,84.0,84,,,,0.5573869244885072,1.8895881175994873,0.27002397179603577,12384,,,,,,
2020-06-18,107,,5392.263608515263,27.0,27,,,,0.4269768085564534,2.353760004043579,0.2565230429172516,8073,,,,,,
2020-06-19,62,,4557.971638560295,44.0,37,,,,0.517008839319042,1.9335139989852905,0.282440721988678,6481,,,,,,
2020-06-20,63,,2653.8988654613495,4.0,4,,,,0.4041070680992737,2.060206651687622,0.2510583996772766,4259,,,,,,
2020-06-21,152,,9687.088489055634,81.0,79,,,,0.8031522549220882,2.022106885910034,0.2510583996772766,13655,,,,,,
2020-06-22,120,,8052.992775380611,76.0,75,,,,0.6232749802587708,1.8356341123580933,0.2719799280166626,11695,,,,,,
2020-06-23,131,,8151.269392251968,75.0,75,,,,0.47865828135971833,2.9789676666259766,0.24194760620594025,12062,,,,,,
2020-06-24,141,,8739.582657635212,78.0,78,,,,0.4975622751061932,2.024019479751587,0.2510583996772766,12886,,,,,,
2020-06-25,129,,5766.191446781158,38.0,38,,,,0.6239912120244017,1.812654733657837,0.24579833447933197,8516,,,,,,
2020-06-26,69,,4373.605212509632,38.0,38,,,,0.585593133584471,2.0453312397003174,0.2532651424407959,6331,,,,,,
2020-06-27,58,,1511.6923949718475,,,,,,0.378768978165857,0.8888869881629944,0.25360366702079773,2443,,,,,,
2020-06-28,73,,1955.9890387058258,,,,,,0.5416291777519947,1.755860686302185,0.31382298469543457,3238,,,,,,
2020-06-29,133,,8311.270613193512,66.0,66,,,,0.6166770313220421,3.1734628677368164,0.2510583996772766,12112,,,,,,
2020-06-30,103,,7047.102990150452,63.0,63,,,,0.672534670620062,2.6345226764678955,0.2510583996772766,9948,,,,,,
2020-07-01,76,,4410.754650115967,37.0,37,,,,0.4800257661078919,2.226491928100586,0.2929014563560486,6654,,,,,,
2020-07-02,163,,12501.277733922005,131.0,116,,,,0.6086072451734176,3.253030300140381,0.2929014563560486,17334,,,,,,
2020-07-03,119,,8747.92547851801,90.0,89,,,,0.6011690001567164,2.038832664489746,0.2510583996772766,12319,,,,,,
2020-07-04,93,,2759.3876810073853,,,,,,0.4171413273585106,2.7233622074127197,0.2510583996772766,4530,,,,,,
2020-07-05,121,,3996.202560901642,11.0,11,,,,0.4608029396918734,2.551806926727295,0.3033622205257416,6284,,,,,,
2020-07-06,142,,8282.206167936325,41.0,38,,,,0.4945253350040628,2.1307692527770996,0.27226799726486206,12341,,,,,,
2020-07-07,152,,9212.287901997566,53.0,52,,,,0.5372865273155938,4.102910041809082,0.2719799280166626,13496,,,,,,
2020-07-08,131,,10133.902274608612,100.0,99,,,,0.5939760602528614,3.5188589096069336,0.2510583996772766,14239,,,,,,
2020-07-09,106,,5212.971178293228,31.0,31,,,,0.44760271461161266,1.6231321096420288,0.2719799280166626,8095,,,,,,
2020-07-10,61,,4297.44879758358,36.0,36,,,,0.3981013612352916,1.719504952430725,0.2510583996772766,6181,,,,,,
2020-07-11,223,,11493.040817141533,47.0,47,,,,0.512571997808159,3.503169298171997,0.3033622205257416,17640,,,,,,
2020-07-12,70,,1816.9490257501602,,,,,,0.49643722732034906,1.0981369018554688,0.2615191638469696,3051,,,,,,
2020-07-13,157,,9312.994668245316,57.0,57,,,,0.48698349706884353,1.518523097038269,0.2719799280166626,13874,,,,,,
2020-07-14,117,,8098.868899226189,78.0,78,,,,0.4901208938519547,3.1614038944244385,0.24815721809864044,11451,,,,,,
2020-07-15,189,,11977.117990553379,79.0,73,,,,0.6284875863991558,2.4575328826904297,0.2615191638469696,17503,,,,,,
2020-07-16,60,,4085.7541241645813,38.0,38,,,,0.4154455704922786,2.1397178173065186,0.282440721988678,5894,,,,,,
2020-07-17,65,,4088.819454431534,37.0,37,,,,0.5855707590249207,1.8238554000854492,0.2929014563560486,6019,,,,,,
2020-07-18,79,,2414.3103988170624,,,,,,0.59647703624894,2.134437084197998,0.2615191638469696,3908,,,,,,
2020-07-19,141,,9365.920825839043,85.0,85,,,,0.5508073040159105,2.366780996322632,0.2510583996772766,13263,,,,,,
2020-07-20,170,,9923.119258880615,72.0,71,,,,0.5339882701745636,1.8681855201721191,0.31382298469543457,14621,,,,,,
2020-07-21,135,,9321.03470736742,80.0,80,,,,0.5749221655694461,1.857548713684082,0.2510583996772766,13198,,,,,,
2020-07-22,137,,9176.388057589531,88.0,88,,,,0.5791629820365873,1.9376726150512695,0.2719799280166626,13051,,,,,,
2020-07-23,122,,7564.186901211739,58.0,48,,,,0.5611101264503064,3.2914254665374756,0.2510583996772766,10977,,,,,,
2020-07-24,94,,6693.392515838146,56.0,56,,,,0.4849229220958549,3.5227901935577393,0.23752979934215546,9626,,,,,,
2020-07-25,50,,1636.2029519081116,,,,,,0.39821242156659775,0.8305559158325195,0.31382298469543457,2766,,,,,,
2020-07-26,101,,2920.98348736763,,,,,,0.37412016442087476,2.411363124847412,0.2615191638469696,4688,,,,,,
2020-07-27,127,,9100.90762668848,88.0,88,,,,0.460479213788826,2.7782764434814453,0.2615191638469696,12831,,,,,,
2020-07-28,151,,9596.90149652958,90.0,90,,,,0.4787789994726669,1.4904873371124268,0.23134441673755646,13683,,,,,,
2020-07-29,173,,9437.200375914574,73.0,71,,,,0.5877601054375653,2.4243109226226807,0.2558927536010742,13511,,,,,,
2020-07-30,132,,9202.049601078033,83.0,83,,,,0.4554963242484823,1.8963183164596558,0.22960731387138367,13047,,,,,,
2020-07-31,25,,870.148153424263,,,,,,0.5490569792295055,2.3129968643188477,0.2510583996772766,1435,,,,,,
2020-08-01,45,,1235.4015219211578,,,,,,0.49600754497552124,1.3695605993270874,0.2510583996772766,2058,,,,,,
2020-08-02,109,,4679.69512706995,24.0,24,,,,0.4914861641176947,2.3883466720581055,0.2615191638469696,7005,,,,,,
2020-08-03,137,,9287.965646505356,82.0,82,,,,0.5400140309747784,1.7854347229003906,0.2510583996772766,13172,,,,,,
2020-08-04,122,,7034.706709980965,44.0,44,,,,0.594601276670433,1.736039161682129,0.2510583996772766,10374,,,,,,
2020-08-05,118,,8770.002031087875,88.0,88,,,,0.5689920495503301,2.483900547027588,0.2510583996772766,12334,,,,,,
2020-08-06,138,,9486.9968521595,91.0,86,,,,0.5001773558806463,3.836003541946411,0.2510583996772766,13382,,,,,,
2020-08-07,23,,1011.9138283729553,,,,,,0.34843595885411593,1.4617979526519775,0.2510583996772766,1643,,,,,,
2020-08-08,218,,7878.183344841003,36.0,26,,,,0.48355403848529,1.8208017349243164,0.2510583996772766,11947,,,,,,
2020-08-09,150,,3660.9345242977142,,,,,,0.45484004763533226,2.946014404296875,0.28493961691856384,5871,,,,,,
2020-08-10,105,,3625.6067382097244,2.0,2,,,,0.44411789568641247,2.685436725616455,0.2510583996772766,5778,,,,,,
2020-08-11,136,,5948.1276606321335,22.0,22,,,,0.5255859931090795,2.057239294052124,0.2510583996772766,9339,,,,,,
2020-08-12,58,,1796.8714995384216,1.0,1,,,,0.41508373304983426,1.420405626296997,0.2547213137149811,2904,,,,,,
2020-08-13,35,,1214.87624001503,,,,,,0.5009129850624641,1.171175479888916,0.2758835256099701,2139,,,,,,
2020-08-14,87,,3365.834333062172,4.0,2,,,,0.5203386066655187,1.7943772077560425,0.2615191638469696,5330,,,,,,
2020-08-15,61,,1878.3539093732834,,,,,,0.42820526825393745,3.128830671310425,0.2615191638469696,3077,,,,,,
2020-08-16,32,,1040.632922053337,,,,,,0.4913612912278215,2.973076343536377,0.2510583996772766,1700,,,,,,
2020-08-17,90,,4806.8493983745575,35.0,35,,,,0.4346745226263652,3.039320230484009,0.3033622205257416,6915,,,,,,
2020-08-18,123,,8302.94717347622,64.0,63,,,,0.7071098405035027,2.5362117290496826,0.26830610632896423,11821,,,,,,
2020-08-19,67,,2003.3634653687477,,,,,,0.4000649061638077,2.0020101070404053,0.27263206243515015,3324,,,,,,
2020-08-20,162,,9104.342798113823,73.0,73,,,,0.5963821070625048,1.6576342582702637,0.2719799280166626,13158,,,,,,
2020-08-21,145,,8144.015349879365,56.0,55,,,,0.47459784844444275,2.4750027656555176,0.2510583996772766,11843,,,,,,
2020-08-22,208,,11159.545840845009,69.0,68,,,,0.47223636143479214,2.8128366470336914,0.248423233628273,16572,,,,,,
2020-08-23,85,,3228.456521630287,,,,,,0.4854286116245647,1.688337802886963,0.30059850215911865,5124,,,,,,
2020-08-24,161,,6380.92528963089,14.0,12,,,,0.8311188073064468,3.152996301651001,0.25074923038482666,9865,,,,,,
2020-08-25,209,,7658.883857011795,3.0,3,,,,0.5261156636979607,3.684258222579956,0.24970434606075287,12080,,,,,,
2020-08-26,165,,7208.806423664093,25.0,25,,,,0.5502288615693289,2.7951738834381104,0.2929014563560486,11141,,,,,,
2020-08-27,195,,9512.474368095398,54.0,54,,,,0.5837738465225497,3.0091018676757812,0.2719799280166626,14586,,,,,,
2020-08-28,112,,5966.992814064026,4.0,4,,,,0.7033983460030606,2.231407880783081,0.2510583996772766,9332,,,,,,
2020-08-29,126,,6143.245726108551,38.0,38,,,,0.5024838671800071,1.5859917402267456,0.2719799280166626,8964,,,,,,
2020-08-30,185,,10766.303278565407,63.0,63,,,,0.5571835187571409,1.5872046947479248,0.2510510981082916,15888,,,,,,
2020-08-31,143,,8507.911382436752,73.0,72,,,,0.5510148406528078,2.3628993034362793,0.2822858691215515,12090,,,,,,
2020-09-01,125,,8857.847998559475,89.0,88,,,,0.5734748879015359,2.4066696166992188,0.25117161870002747,12610,,,,,,
2020-09-02,91,,6469.553490519524,59.0,59,,,,0.5468084468416472,2.7204675674438477,0.2510583996772766,9300,,,,,,
2020-09-03,132,,9417.289980828762,94.0,92,,,,0.5852379776387914,2.459609270095825,0.2929014563560486,13307,,,,,,
2020-09-04,63,,4253.425177574158,40.0,40,,,,0.5511149479925798,1.4683727025985718,0.2615191638469696,6227,,,,,,
2020-09-05,117,,3748.6650844812393,,,,,,0.5149420414869185,1.3819202184677124,0.246115043759346,6039,,,,,,
2020-09-06,229,,6243.476524114609,,,,,,0.3799333825108886,2.5600147247314453,0.2510583996772766,10070,,,,,,
2020-09-07,130,,9249.235559880733,84.0,84,,,,0.6947304197986679,2.7458598613739014,0.24750852584838867,13047,,,,,,
2020-09-08,149,,7319.936626911163,50.0,50,,,,0.49374385082815264,1.6008495092391968,0.24192239344120026,10740,,,,,,
2020-09-09,125,,8948.259805560112,86.0,86,,,,0.5519369020708041,1.8721504211425781,0.2639385759830475,12675,,,,,,
2020-09-10,135,,9312.1532599926,86.0,84,,,,0.5669577666881747,3.1343510150909424,0.27109211683273315,12996,,,,,,
2020-09-11,96,,6862.048343896866,69.0,68,,,,0.5849951463479514,2.091965913772583,0.2510583996772766,9910,,,,,,
2020-09-12,115,,5736.69814991951,37.0,37,,,,0.4607904152564162,1.5892739295959473,0.23028656840324402,8407,,,,,,
2020-09-13,170,,10525.484588980675,77.0,76,,,,0.5361001328664352,2.2397725582122803,0.24397341907024384,15262,,,,,,
2020-09-14,170,,10350.308534622192,79.0,74,,,,0.6292467679247696,2.1891205310821533,0.2719799280166626,15127,,,,,,
2020-10-26,108,,6690.3725254535675,63.0,58,,,,0.44078497865803223,1.8848565816879272,0.25086459517478943,9590,,,,,,
2020-10-27,57,,3600.6101174354553,30.0,30,,,,0.5761683231502096,1.8324804306030273,0.2660576403141022,5247,,,,,,
2020-10-28,27,,964.9716131687164,,,,,,0.5393548964422213,1.9964278936386108,0.2615829110145569,1633,,,,,,
2020-10-29,22,,774.840416431427,,,,,,0.3620555916787606,0.8576443791389465,0.2510583996772766,1398,,,,,,
2020-10-30,38,,1316.7246193885803,3.0,3,,,,0.46741555765250953,1.8192687034606934,0.31382298469543457,2107,,,,,,
2020-10-31,26,,937.7841210365295,,,,,,0.40627316158308613,1.4138951301574707,0.2615191638469696,1666,,,,,,
2020-11-01,70,,2065.646613240242,,,,,,0.3860842506626429,1.200160026550293,0.2615191638469696,3476,,,,,,
2020-11-02,91,,5094.696882009506,42.0,42,,,,0.41543308602936513,1.4875364303588867,0.2719799280166626,7421,,,,,,
2020-11-03,34,,1012.2761468887329,,,,,,0.3975370200842429,0.8182007074356079,0.2510583996772766,1748,,,,,,
2020-11-04,29,,1156.8398370742798,,,,,,0.4439296589642341,2.4388067722320557,0.2510583996772766,1931,,,,,,
2020-11-07,216,,4727.821978092194,,,,,,0.38401328656461287,1.4758226871490479,0.2615191638469696,7659,,,,,,
2020-11-08,18,,865.5122427940369,,,,,,0.40505670550575046,1.078972578048706,0.24992023408412933,1465,,,,,,
2020-11-09,13,,735.6169369220734,,,,,,0.407428966752533,2.0584912300109863,0.24915587902069092,1272,,,,,,
2020-11-10,22,,833.612889289856,,,,,,0.38667763386977716,1.6581976413726807,0.2510583996772766,1430,,,,,,
2020-11-11,29,,1126.7332246303558,,,,,,0.44815984808666454,1.446564793586731,0.2615191638469696,1993,,,,,,
2020-11-12,67,,1848.0659799575806,,,,,,0.3830361034234276,1.2097631692886353,0.2719799280166626,3166,,,,,,
2020-11-13,49,,1868.1436238884926,,,,,,0.4785305927975874,1.2063651084899902,0.2510583996772766,3045,,,,,,
2020-11-14,133,,7923.173380374908,61.0,61,,,,0.553117489404838,1.4948047399520874,0.31382298469543457,11434,,,,,,
2021-01-23,212,,9887.712208032608,63.0,61,,,,0.6002407914495714,2.613527774810791,0.282440721988678,15151,,,,,,
2021-01-24,197,,10603.7745693326,31.0,31,,,,0.5196699270027221,1.2601531744003296,0.2615191638469696,16400,,,,,,
2021-01-25,190,,12922.404794931412,136.0,136,,,,0.5870805683434996,1.5333577394485474,0.2615191638469696,18397,,,,,,
2021-01-26,89,,7404.737882971764,80.0,69,,,,0.4899957477812486,1.8288370370864868,0.2810019850730896,10075,,,,,,
2021-01-27,84,,5266.888818025589,38.0,38,,,,0.4568183710821988,1.6404156684875488,0.2994118630886078,7686,,,,,,
2021-01-28,15,,682.8409194946289,,,,,,0.5825164144999779,1.4746670722961426,0.2719799280166626,1145,,,,,,
2021-01-29,37,,2291.4844126701355,21.0,11,,,,0.577372677047885,2.240403175354004,0.2510583996772766,3305,,,,,,
2021-01-30,6,,306.20252442359924,,,,,,0.5049441701738373,0.9320876598358154,0.31382298469543457,590,,,,,,
2021-01-31,63,,4190.590897798538,42.0,42,,,,0.5324698673498807,3.736884832382202,0.2510583996772766,6224,,,,,,
2021-02-01,153,,8642.432092905045,72.0,72,,,,0.5053117935943012,2.762385368347168,0.2615191638469696,12714,,,,,,
2021-02-02,88,,4804.111512184143,35.0,35,,,,0.5158233647420485,1.5354564189910889,0.2581843137741089,6978,,,,,,
2021-02-03,75,,4628.382438659668,39.0,39,,,,0.4710671529550437,1.5406556129455566,0.2615191638469696,6557,,,,,,
2021-02-04,135,,9796.944283485413,94.0,94,,,,0.5476222482986877,1.773339033126831,0.2929014563560486,13737,,,,,,
2021-02-05,79,,5633.186809360981,58.0,58,,,,0.468810603364011,1.5456633567810059,0.282440721988678,8022,,,,,,
2021-02-06,134,,6385.751468718052,41.0,41,,,,0.565821027364387,1.657752275466919,0.2615191638469696,9458,,,,,,
2021-02-07,145,,9360.123188257217,80.0,80,,,,0.8379965605843241,2.9158573150634766,0.2741350829601288,13760,,,,,,
2021-02-08,136,,10001.433173775673,99.0,99,,,,0.4638442010009175,1.5003917217254639,0.2615191638469696,14052,,,,,,
2021-02-09,71,,4496.537895679474,38.0,38,,,,0.45815360441220426,1.5202032327651978,0.2633718252182007,6530,,,,,,
2021-02-10,126,,9019.719037175179,91.0,91,,,,0.5494695705009419,2.751077651977539,0.25594326853752136,12750,,,,,,
2021-02-19,,1023.7682831015785,,,,,,,,,,,,,,,,
2021-02-20,,1567.5198862282937,,,,,,,,,,,,,,,,
2021-02-21,108,1567.5199851332245,6875.229771733284,59.0,59,,,,0.5404088456867292,1.3107370138168335,0.24939027428627014,10708,73.302001953125,73.302001953125,73.302001953125,,,
2021-02-22,158,1568.5819409462256,11911.564152359962,117.0,117,,,,0.5505057120175346,1.5822008848190308,0.2510583996772766,17082,73.4469985961914,73.4469985961914,73.4469985961914,,,
2021-02-23,155,1567.0198566238969,13274.978255093098,139.0,139,,,,0.5591392345221843,1.5634043216705322,0.2549230456352234,18734,73.1510009765625,73.1510009765625,73.1510009765625,,,
2021-02-24,126,1570.1782177776759,10007.452294111252,104.0,104,,,,0.6149042508570838,1.5634043216705322,0.2843601405620575,14512,73.73500061035156,73.73500061035156,73.73500061035156,,,
2021-02-25,99,1571.8499755859375,8017.305461645126,85.0,85,,,,0.49983082785394056,1.5447078943252563,0.2302020937204361,11710,73.30000305175781,73.30000305175781,73.30000305175781,,,
2021-02-26,111,511.8154555921201,8819.711327373981,108.0,90,,,,0.5761182480575455,2.1707212924957275,0.2603260278701782,12788,73.18299865722656,73.18299865722656,73.18299865722656,,,
